x,y,z
522857,8417692,374.344
522867,8417692,374.109
522877,8417692,374.102
522887,8417692,374.203
522897,8417692,374.242
522907,8417692,374.219
522917,8417692,374.125
522927,8417692,373.875
522937,8417692,373.539
522947,8417692,373.188
522957,8417692,372.852
522967,8417692,372.531
522977,8417691,372.188
522987,8417691,371.828
522997,8417691,371.453
523007,8417691,371.078
523017,8417691,370.695
523027,8417691,370.344
523037,8417691,370.031
523047,8417691,369.813
523057,8417691,369.664
523067,8417691,369.617
523076,8417691,369.719
523086,8417691,369.969
523096,8417691,370.344
523106,8417691,370.867
523116,8417691,371.531
523126,8417691,372.289
523136,8417691,373.133
523146,8417691,374.031
523156,8417691,374.906
523166,8417691,375.648
523176,8417691,376.258
523186,8417691,376.563
523196,8417691,376.367
523206,8417691,375.875
523216,8417691,375.305
523226,8417691,374.703
523236,8417691,374.141
522457,8417682,358.617
522467,8417682,359.211
522477,8417682,359.824
522487,8417682,360.43
522497,8417682,361.031
522507,8417682,361.625
522517,8417682,362.194
522527,8417682,362.76
522537,8417682,363.266
522547,8417682,363.791
522557,8417682,364.375
522567,8417682,365.081
522577,8417682,365.872
522587,8417682,367.148
522597,8417682,368.922
522607,8417682,371.063
522617,8417682,373.266
522627,8417682,375.015
522637,8417682,376.609
522647,8417682,377.975
522657,8417682,378.984
522667,8417682,379.816
522677,8417682,380.549
522687,8417682,381.102
522697,8417682,381.519
522707,8417682,381.852
522717,8417681,382.09
522727,8417681,382.223
522737,8417681,382.211
522747,8417681,382.095
522757,8417681,381.852
522767,8417681,381.474
522777,8417681,380.953
522787,8417681,380.285
522797,8417681,379.499
522807,8417681,378.422
522817,8417681,377.214
522827,8417681,375.945
522837,8417681,374.648
522847,8417681,373.283
522857,8417681,372.406
522867,8417681,371.969
522877,8417681,371.992
522887,8417681,372.186
522897,8417681,372.401
522907,8417681,372.664
522917,8417681,372.814
522927,8417681,372.75
522937,8417681,372.548
522947,8417681,372.333
522957,8417681,372.078
522967,8417681,371.79
522977,8417681,371.5
522987,8417681,371.181
522997,8417681,370.864
523007,8417681,370.57
523017,8417681,370.286
523027,8417681,370.031
523037,8417681,369.806
523047,8417681,369.695
523057,8417681,369.658
523067,8417681,369.713
523076,8417681,369.984
523086,8417681,370.377
523096,8417681,370.914
523106,8417681,371.549
523116,8417681,372.351
523126,8417681,373.188
523136,8417681,374.019
523146,8417681,374.883
523156,8417681,375.691
523166,8417681,376.41
523176,8417681,377.109
523186,8417681,377.496
523196,8417681,377.391
523206,8417681,376.968
523216,8417681,376.53
523226,8417681,376.031
523236,8417681,375.483
522457,8417671,358.872
522467,8417671,359.414
522477,8417671,359.965
522487,8417671,360.523
522497,8417671,361.044
522507,8417671,361.57
522517,8417671,362.052
522527,8417671,362.535
522537,8417671,362.969
522547,8417671,363.401
522557,8417671,363.953
522567,8417671,364.589
522577,8417671,365.36
522587,8417671,366.695
522597,8417671,368.462
522607,8417671,370.703
522617,8417671,372.951
522627,8417671,374.817
522637,8417671,376.563
522647,8417671,378.003
522657,8417671,379.031
522667,8417671,379.828
522677,8417671,380.539
522687,8417671,381.086
522697,8417671,381.495
522707,8417671,381.828
522717,8417671,382.073
522727,8417671,382.211
522737,8417671,382.211
522747,8417671,382.093
522757,8417671,381.852
522767,8417671,381.474
522777,8417671,380.969
522787,8417671,380.283
522797,8417671,379.457
522807,8417671,378.297
522817,8417671,376.886
522827,8417671,375.352
522837,8417671,373.642
522847,8417671,371.75
522857,8417671,370.547
522867,8417671,369.858
522877,8417671,369.805
522887,8417671,370.08
522897,8417671,370.491
522907,8417671,371.047
522917,8417671,371.444
522927,8417671,371.633
522937,8417671,371.544
522947,8417671,371.464
522957,8417671,371.305
522967,8417671,371.005
522977,8417671,370.789
522987,8417671,370.497
522997,8417671,370.252
523007,8417671,370.031
523017,8417671,369.832
523027,8417671,369.664
523037,8417671,369.523
523047,8417671,369.477
523057,8417671,369.543
523066,8417671,369.698
523076,8417671,370.078
523086,8417671,370.662
523096,8417671,371.32
523106,8417671,372.14
523116,8417671,373.096
523126,8417671,374
523136,8417671,374.858
523146,8417671,375.672
523156,8417671,376.417
523166,8417671,377.129
523176,8417671,377.813
523186,8417671,378.274
523196,8417671,378.234
523206,8417671,377.972
523216,8417671,377.644
523226,8417671,377.188
523236,8417671,376.732
522457,8417661,359.172
522467,8417661,359.68
522477,8417661,360.188
522487,8417661,360.688
522497,8417661,361.164
522507,8417661,361.617
522517,8417661,362.055
522527,8417661,362.477
522537,8417661,362.859
522547,8417661,363.273
522557,8417661,363.797
522567,8417661,364.43
522577,8417661,365.273
522587,8417661,366.609
522597,8417661,368.43
522607,8417661,370.641
522617,8417661,372.891
522627,8417661,374.859
522637,8417661,376.609
522647,8417661,378.047
522657,8417661,379.102
522667,8417661,379.906
522677,8417661,380.563
522687,8417661,381.102
522697,8417661,381.523
522707,8417661,381.852
522717,8417661,382.086
522727,8417661,382.227
522737,8417661,382.242
522747,8417661,382.141
522757,8417661,381.906
522767,8417661,381.555
522777,8417661,381.063
522787,8417661,380.406
522797,8417661,379.539
522807,8417661,378.328
522817,8417661,376.789
522827,8417661,374.969
522837,8417661,372.875
522847,8417661,370.664
522857,8417661,369
522867,8417661,368.008
522877,8417661,367.68
522887,8417661,367.898
522897,8417661,368.539
522907,8417661,369.406
522917,8417661,370.164
522927,8417661,370.563
522937,8417661,370.688
522947,8417661,370.688
522957,8417661,370.531
522967,8417661,370.273
522977,8417661,370.031
522987,8417661,369.789
522997,8417661,369.586
523007,8417661,369.422
523017,8417661,369.289
523027,8417661,369.188
523037,8417661,369.102
523047,8417661,369.07
523056,8417661,369.141
523066,8417661,369.367
523076,8417661,369.852
523086,8417661,370.555
523096,8417661,371.422
523106,8417661,372.477
523116,8417661,373.633
523126,8417661,374.695
523136,8417661,375.633
523146,8417661,376.43
523156,8417661,377.125
523166,8417661,377.781
523176,8417661,378.383
523186,8417661,378.789
523196,8417661,378.844
523206,8417661,378.688
523216,8417661,378.43
523226,8417661,378.063
523236,8417661,377.656
522457,8417651,359.532
522467,8417651,360.016
522477,8417651,360.477
522487,8417651,360.922
522497,8417651,361.363
522507,8417651,361.766
522517,8417651,362.181
522527,8417651,362.584
522537,8417651,362.938
522547,8417651,363.378
522557,8417651,363.906
522567,8417651,364.613
522577,8417651,365.455
522587,8417651,366.813
522597,8417651,368.634
522607,8417651,370.859
522617,8417651,373.145
522627,8417651,375.013
522637,8417651,376.742
522647,8417651,378.187
522657,8417651,379.188
522667,8417651,379.943
522677,8417651,380.621
522687,8417651,381.141
522697,8417651,381.552
522707,8417651,381.883
522717,8417651,382.135
522727,8417651,382.288
522737,8417651,382.297
522747,8417651,382.213
522757,8417651,381.992
522767,8417651,381.661
522777,8417651,381.195
522787,8417651,380.57
522797,8417651,379.742
522807,8417651,378.477
522817,8417651,376.833
522827,8417651,374.836
522837,8417651,372.525
522847,8417651,369.742
522857,8417651,367.719
522867,8417651,366.356
522877,8417651,365.68
522887,8417651,365.685
522897,8417651,366.434
522907,8417651,367.555
522917,8417651,368.646
522927,8417651,369.18
522937,8417651,369.459
522947,8417651,369.616
522957,8417651,369.477
522967,8417651,369.233
522977,8417651,369.008
522987,8417651,368.855
522997,8417651,368.745
523007,8417651,368.656
523017,8417650,368.593
523027,8417650,368.555
523037,8417650,368.508
523047,8417650,368.438
523056,8417650,368.448
523066,8417650,368.627
523076,8417650,369.242
523086,8417650,370.127
523096,8417650,371.203
523106,8417650,372.46
523116,8417650,373.96
523126,8417650,375.219
523136,8417650,376.275
523146,8417650,377.094
523156,8417650,377.758
523166,8417650,378.355
523176,8417650,378.891
523186,8417650,379.267
523196,8417650,379.336
523206,8417650,379.207
523216,8417650,379.036
523226,8417650,378.75
523236,8417650,378.385
522457,8417641,359.93
522467,8417641,360.398
522477,8417641,360.836
522487,8417641,361.242
522497,8417641,361.641
522507,8417641,362.031
522517,8417641,362.406
522527,8417641,362.789
522537,8417641,363.188
522547,8417641,363.664
522557,8417641,364.258
522567,8417641,364.984
522577,8417641,365.945
522587,8417641,367.328
522597,8417641,369.141
522607,8417641,371.281
522617,8417641,373.438
522627,8417641,375.305
522637,8417641,376.945
522647,8417641,378.297
522657,8417641,379.273
522667,8417641,380.031
522677,8417641,380.68
522687,8417641,381.188
522697,8417641,381.586
522707,8417641,381.914
522717,8417641,382.172
522727,8417641,382.328
522737,8417641,382.359
522747,8417641,382.281
522757,8417640,382.086
522767,8417640,381.789
522777,8417640,381.367
522787,8417640,380.781
522797,8417640,379.945
522807,8417640,378.68
522817,8417640,376.969
522827,8417640,374.797
522837,8417640,372.156
522847,8417640,369.203
522857,8417640,366.742
522867,8417640,364.922
522877,8417640,363.844
522887,8417640,363.578
522897,8417640,364.164
522907,8417640,365.227
522917,8417640,366.352
522927,8417640,367.047
522937,8417640,367.523
522947,8417640,367.766
522957,8417640,367.719
522967,8417640,367.617
522977,8417640,367.5
522987,8417640,367.5
522997,8417640,367.547
523007,8417640,367.594
523017,8417640,367.672
523027,8417640,367.734
523037,8417640,367.703
523046,8417640,367.563
523056,8417640,367.453
523066,8417640,367.609
523076,8417640,368.258
523086,8417640,369.32
523096,8417640,370.633
523106,8417640,372.195
523116,8417640,373.914
523126,8417640,375.43
523136,8417640,376.664
523146,8417640,377.602
523156,8417640,378.313
523166,8417640,378.898
523176,8417640,379.375
523186,8417640,379.688
523196,8417640,379.797
523206,8417640,379.734
523216,8417640,379.594
523226,8417640,379.367
523236,8417640,379.055
522457,8417631,360.372
522467,8417631,360.836
522477,8417631,361.261
522487,8417630,361.672
522497,8417630,362.05
522507,8417630,362.43
522517,8417630,362.808
522527,8417630,363.221
522537,8417630,363.68
522547,8417630,364.211
522557,8417630,364.906
522567,8417630,365.724
522577,8417630,366.736
522587,8417630,368.188
522597,8417630,369.903
522607,8417630,371.992
522617,8417630,374.031
522627,8417630,375.698
522637,8417630,377.227
522647,8417630,378.495
522657,8417630,379.406
522667,8417630,380.118
522677,8417630,380.756
522687,8417630,381.25
522697,8417630,381.642
522707,8417630,381.969
522717,8417630,382.221
522727,8417630,382.383
522737,8417630,382.43
522747,8417630,382.368
522757,8417630,382.188
522767,8417630,381.917
522777,8417630,381.539
522787,8417630,380.978
522797,8417630,380.193
522807,8417630,378.938
522817,8417630,377.176
522827,8417630,374.969
522837,8417630,372.186
522847,8417630,368.782
522857,8417630,366.055
522867,8417630,363.814
522877,8417630,362.211
522887,8417630,361.363
522897,8417630,361.622
522907,8417630,362.297
522917,8417630,363.335
522927,8417630,363.852
522937,8417630,364.51
522947,8417630,364.935
522957,8417630,364.977
522967,8417630,365.165
522977,8417630,365.242
522987,8417630,365.532
522997,8417630,365.854
523007,8417630,366.117
523017,8417630,366.409
523027,8417630,366.664
523036,8417630,366.72
523046,8417630,366.391
523056,8417630,366.046
523066,8417630,366.002
523076,8417630,366.742
523086,8417630,368.081
523096,8417630,369.586
523106,8417630,371.397
523116,8417630,373.497
523126,8417630,375.258
523136,8417630,376.724
523146,8417630,377.875
523156,8417630,378.721
523166,8417630,379.342
523176,8417630,379.836
523186,8417630,380.121
523196,8417630,380.242
523206,8417630,380.204
523216,8417630,380.123
523226,8417630,379.922
523236,8417630,379.642
522018,8417621,358.656
522028,8417621,360.157
522038,8417621,361.369
522048,8417621,362.164
522058,8417621,362.634
522068,8417621,362.789
522078,8417621,362.596
522088,8417621,362.018
522098,8417621,361.273
522108,8417621,360.345
522118,8417621,359.234
522128,8417621,358.043
522138,8417621,356.84
522148,8417621,355.688
522158,8417621,354.444
522168,8417621,352.977
522178,8417621,351.265
522188,8417621,349.315
522198,8417621,347.266
522208,8417621,345.16
522218,8417620,342.984
522228,8417620,341.338
522238,8417620,340.727
522248,8417620,341.015
522258,8417620,341.898
522268,8417620,344.352
522278,8417620,347.323
522288,8417620,349.719
522298,8417620,351.627
522308,8417620,352.922
522318,8417620,353.906
522328,8417620,354.616
522338,8417620,355.07
522347,8417620,355.443
522357,8417620,355.852
522367,8417620,356.258
522377,8417620,356.689
522387,8417620,357.172
522397,8417620,357.679
522407,8417620,358.2
522417,8417620,358.742
522427,8417620,359.302
522437,8417620,359.844
522447,8417620,360.374
522018,8417610,360.633
522028,8417610,362.016
522038,8417610,363.07
522048,8417610,363.711
522058,8417610,363.984
522068,8417610,363.891
522078,8417610,363.438
522088,8417610,362.656
522098,8417610,361.664
522108,8417610,360.523
522118,8417610,359.234
522128,8417610,357.898
522138,8417610,356.563
522148,8417610,355.25
522158,8417610,353.852
522168,8417610,352.258
522178,8417610,350.406
522188,8417610,348.344
522198,8417610,346.227
522208,8417610,344.094
522218,8417610,342.078
522228,8417610,340.633
522238,8417610,340.172
522248,8417610,340.625
522258,8417610,341.922
522268,8417610,344.398
522278,8417610,347.32
522288,8417610,349.828
522298,8417610,351.742
522308,8417610,353.055
522318,8417610,353.984
522328,8417610,354.656
522337,8417610,355.117
522347,8417610,355.523
522357,8417610,355.953
522367,8417610,356.398
522377,8417610,356.875
522387,8417610,357.406
522397,8417610,357.984
522407,8417610,358.563
522417,8417610,359.148
522427,8417610,359.75
522437,8417610,360.344
522447,8417610,360.898
522018,8417600,362.305
522028,8417600,363.506
522038,8417600,364.433
522048,8417600,364.859
522058,8417600,364.921
522068,8417600,364.57
522078,8417600,363.932
522088,8417600,362.913
522098,8417600,361.711
522108,8417600,360.418
522118,8417600,358.969
